epoch,accuracy,loss,val_accuracy,val_loss
52,0.09964664280414581,4.126932621002197,0.265971302986145,3.146665096282959
53,0.10925795137882233,4.113461017608643,0.27705344557762146,3.1298627853393555
54,0.11137808859348297,4.069481372833252,0.28748369216918945,3.098344326019287
55,0.11010600626468658,4.047621250152588,0.27835723757743835,3.1107990741729736
56,0.1167491152882576,4.012199878692627,0.29530638456344604,3.0824403762817383
57,0.11632508784532547,3.9943735599517822,0.2894393801689148,3.061723232269287
58,0.12918728590011597,3.9413869380950928,0.29791393876075745,3.047126054763794
59,0.12409894168376923,3.9666244983673096,0.3089960813522339,3.018845558166504
60,0.12254416942596436,3.9180104732513428,0.31225553154945374,2.9706506729125977
61,0.13215547800064087,3.894270896911621,0.30834418535232544,2.9575891494750977
62,0.13710246980190277,3.8792145252227783,0.31095176935195923,2.9362618923187256
63,0.1392226219177246,3.8299996852874756,0.32724902033805847,2.926976203918457
64,0.14318020641803741,3.7918238639831543,0.32464146614074707,2.8875672817230225
65,0.14091873168945312,3.7776756286621094,0.3279009163379669,2.907878875732422
66,0.14190812408924103,3.7798495292663574,0.3279009163379669,2.8692681789398193
67,0.14968198537826538,3.7594645023345947,0.32268577814102173,2.8429880142211914
68,0.1520848125219345,3.73171329498291,0.33116036653518677,2.812387228012085
69,0.15420494973659515,3.7123780250549316,0.3344198167324066,2.844472646713257
70,0.1619787961244583,3.649364948272705,0.3448500633239746,2.776045083999634
71,0.16904594004154205,3.632688522338867,0.34680575132369995,2.7955482006073
72,0.17130741477012634,3.635634422302246,0.3461538553237915,2.784109354019165
73,0.1701766848564148,3.619434118270874,0.3461538553237915,2.799142599105835
74,0.17045935988426208,3.607489824295044,0.34419816732406616,2.7473134994506836
75,0.17045935988426208,3.5717132091522217,0.35593220591545105,2.722369432449341
76,0.1738515943288803,3.5481672286987305,0.34941330552101135,2.7222135066986084
77,0.1698939949274063,3.530888319015503,0.36375489830970764,2.688554286956787
78,0.18657243251800537,3.498495578765869,0.35723599791526794,2.6819028854370117
79,0.18883392214775085,3.4875988960266113,0.357887864112854,2.6584436893463135
80,0.18657243251800537,3.5053446292877197,0.36897000670433044,2.644885301589966
81,0.19109541177749634,3.413163661956787,0.3800521492958069,2.6279704570770264
82,0.19674912095069885,3.420091390609741,0.37157756090164185,2.622171401977539
83,0.19222614169120789,3.420646905899048,0.37679269909858704,2.580162286758423
84,0.19547703862190247,3.3804993629455566,0.37940025329589844,2.5709736347198486
85,0.20000000298023224,3.3679449558258057,0.3878748416900635,2.585484504699707
86,0.20367491245269775,3.3383336067199707,0.389178603887558,2.555368423461914
87,0.20508833229541779,3.337554693222046,0.38331159949302673,2.5158822536468506
88,0.2077738493680954,3.319558620452881,0.3885267376899719,2.5579211711883545
89,0.21399293839931488,3.3247976303100586,0.3904823958873749,2.5249557495117188
90,0.2206360399723053,3.269665479660034,0.3943937420845032,2.49053692817688
91,0.20791520178318024,3.272536277770996,0.389178603887558,2.4970831871032715
92,0.23293286561965942,3.215538501739502,0.39830508828163147,2.4626564979553223
93,0.22600707411766052,3.1974828243255615,0.3826597034931183,2.4714696407318115
94,0.22770318388938904,3.2056803703308105,0.39960888028144836,2.443361520767212
95,0.23293286561965942,3.1812713146209717,0.4015645384788513,2.4234514236450195
96,0.24749116599559784,3.1306185722351074,0.40482398867607117,2.4273295402526855
97,0.24127209186553955,3.140296459197998,0.4067796468734741,2.4108972549438477
98,0.2483392208814621,3.1072871685028076,0.40612778067588806,2.382197380065918
99,0.2483392208814621,3.103553056716919,0.40873533487319946,2.3818678855895996
100,0.2463604211807251,3.067669153213501,0.41655802726745605,2.3828256130218506
101,0.25512367486953735,3.065964460372925,0.4263363778591156,2.3751161098480225
102,0.2562544047832489,3.0397369861602783,0.41786178946495056,2.3723862171173096
103,0.2585158944129944,3.0540735721588135,0.41395044326782227,2.3534958362579346
104,0.26925796270370483,3.030245780944824,0.4119947850704193,2.3393421173095703
105,0.2655830383300781,2.9903228282928467,0.428943932056427,2.333329200744629
106,0.27321556210517883,2.94956374168396,0.4237288236618042,2.334806203842163
107,0.27561837434768677,2.937363386154175,0.42177313566207886,2.2999494075775146
108,0.2780211865901947,2.930408477783203,0.43611472845077515,2.3007352352142334
109,0.2750529944896698,2.9359772205352783,0.43741852045059204,2.319373846054077
110,0.27886927127838135,2.925666570663452,0.43220338225364685,2.283071517944336
111,0.28876325488090515,2.8754727840423584,0.4367666244506836,2.275329113006592
112,0.28452298045158386,2.8864645957946777,0.43741852045059204,2.24434232711792
113,0.2767491042613983,2.877580165863037,0.4380704164505005,2.2359461784362793
114,0.28480565547943115,2.8444557189941406,0.4432855248451233,2.236234426498413
115,0.2952650189399719,2.8355114459991455,0.44263362884521484,2.21570086479187
116,0.3071378171443939,2.8103225231170654,0.44132986664772034,2.1963438987731934
117,0.30063605308532715,2.805867910385132,0.4563233256340027,2.2208070755004883
118,0.30530035495758057,2.777599334716797,0.4485006630420685,2.2192564010620117
119,0.3044523000717163,2.7738661766052246,0.4445893168449402,2.2210605144500732
120,0.3116607666015625,2.7557687759399414,0.44915252923965454,2.1984875202178955
121,0.31321555376052856,2.7307138442993164,0.44654497504234314,2.2053744792938232
122,0.31448763608932495,2.7107086181640625,0.4537157714366913,2.173342704772949
123,0.3265017569065094,2.668583869934082,0.4524120092391968,2.1585707664489746
124,0.325229674577713,2.6539700031280518,0.4537157714366913,2.1820101737976074
125,0.32579505443573,2.668848752975464,0.458279013633728,2.1524786949157715
126,0.3348409831523895,2.6473991870880127,0.46544981002807617,2.111037254333496
127,0.3235335648059845,2.654745101928711,0.4647979140281677,2.1389195919036865
128,0.33385157585144043,2.622878313064575,0.47588005661964417,2.10663104057312
129,0.3426148295402527,2.6184372901916504,0.4674054682254791,2.103429079055786
130,0.34939929842948914,2.5838022232055664,0.4726206064224243,2.095074415206909
131,0.3475618362426758,2.584446668624878,0.4713168144226074,2.106436252593994
132,0.3516607880592346,2.546243190765381,0.4739243686199188,2.1126089096069336
133,0.3445936441421509,2.5774085521698,0.4680573642253876,2.096385955810547
134,0.35265016555786133,2.5340464115142822,0.470664918422699,2.058877468109131
135,0.36169612407684326,2.5253231525421143,0.4765319526195526,2.0420477390289307
136,0.3680565357208252,2.4854419231414795,0.47848761081695557,2.0658066272735596
137,0.35533568263053894,2.501394271850586,0.48239895701408386,2.049572229385376
138,0.3670671284198761,2.4665675163269043,0.47848761081695557,2.0407285690307617
139,0.36098939180374146,2.47312331199646,0.47588005661964417,2.047340154647827
140,0.3670671284198761,2.4487757682800293,0.47979140281677246,2.0160605907440186
141,0.37583038210868835,2.433929681777954,0.4869621992111206,2.028127908706665
142,0.3853003680706024,2.3980464935302734,0.4869621992111206,2.00136661529541
143,0.38473498821258545,2.3832337856292725,0.489569753408432,2.008413553237915
144,0.38176679611206055,2.3898797035217285,0.5026075839996338,2.010270357131958
145,0.3823321461677551,2.384507417678833,0.49674054980278015,1.9919461011886597
146,0.3934982419013977,2.3456876277923584,0.4921773076057434,1.9894734621047974
147,0.38247349858283997,2.3810362815856934,0.4986962080001831,1.9861266613006592
148,0.40353357791900635,2.310495615005493,0.4934810996055603,1.9666601419448853
149,0.3910953998565674,2.328199863433838,0.49413299560546875,1.9600450992584229
150,0.3991519510746002,2.306547164916992,0.4869621992111206,1.968904972076416
151,0.4063604176044464,2.288925886154175,0.4947848618030548,1.9646775722503662
152,0.4120141267776489,2.2713816165924072,0.5039113163948059,1.9544378519058228
153,0.3994346261024475,2.2999320030212402,0.5039113163948059,1.9445226192474365
154,0.4139929413795471,2.25434947013855,0.4973924458026886,1.951602816581726
155,0.4179505407810211,2.227320671081543,0.5052151083946228,1.9565761089324951
156,0.41611307859420776,2.232224702835083,0.5013037919998169,1.9215797185897827
157,0.416961133480072,2.205214738845825,0.5026075839996338,1.9132236242294312
158,0.42303887009620667,2.197742223739624,0.512385904788971,1.9241819381713867
159,0.434628963470459,2.1557958126068115,0.512385904788971,1.927369475364685
160,0.4313780963420868,2.1659531593322754,0.5039113163948059,1.9220365285873413
161,0.43547701835632324,2.1518197059631348,0.5013037919998169,1.9069117307662964
162,0.4330742061138153,2.13761043548584,0.5052151083946228,1.9117802381515503
163,0.438586562871933,2.1256728172302246,0.5039113163948059,1.9013477563858032
164,0.4415547847747803,2.128891944885254,0.5013037919998169,1.9133567810058594
165,0.453851580619812,2.0739777088165283,0.5032594799995422,1.9076992273330688
166,0.44014135003089905,2.101536512374878,0.512385904788971,1.8777685165405273
167,0.45074203610420227,2.0887680053710938,0.508474588394165,1.8697201013565063
168,0.4525794982910156,2.069739580154419,0.5286831855773926,1.8537269830703735
169,0.46459364891052246,2.0313708782196045,0.5182529091835022,1.8690842390060425
170,0.46063604950904846,2.045649766921997,0.511082112789154,1.864785075187683
171,0.4640282690525055,2.0329689979553223,0.5162972807884216,1.8494294881820679
172,0.4654417037963867,2.02702260017395,0.5136896967887878,1.8577494621276855
173,0.46713781356811523,2.0050106048583984,0.5117340087890625,1.862960696220398
174,0.47505301237106323,2.000051259994507,0.5104302763938904,1.8442790508270264
175,0.478162556886673,1.9745181798934937,0.5039113163948059,1.886499285697937
176,0.4749116599559784,1.9650483131408691,0.5202085971832275,1.8360933065414429
177,0.48763251304626465,1.9540724754333496,0.5149934887886047,1.834118366241455
178,0.49187278747558594,1.917544960975647,0.5162972807884216,1.83370041847229
179,0.48466432094573975,1.9363963603973389,0.5195567011833191,1.8694440126419067
180,0.48890459537506104,1.928924798965454,0.5182529091835022,1.8238937854766846
181,0.49978798627853394,1.9058897495269775,0.5312907695770264,1.8162167072296143
182,0.4969611167907715,1.8949800729751587,0.5260756015777588,1.8212374448776245
183,0.5050176382064819,1.860114574432373,0.5273793935775757,1.8175642490386963
184,0.5071378350257874,1.842910647392273,0.5286831855773926,1.8140058517456055
185,0.5043109655380249,1.8602306842803955,0.520860493183136,1.8461601734161377
186,0.5084099173545837,1.8379124402999878,0.5267274975776672,1.8108341693878174
187,0.517173171043396,1.807518482208252,0.5267274975776672,1.8184319734573364
188,0.5093992948532104,1.836517333984375,0.5280312895774841,1.8137824535369873
189,0.5147703289985657,1.8183262348175049,0.5280312895774841,1.8048431873321533
190,0.5156183838844299,1.8160037994384766,0.5286831855773926,1.7940046787261963
191,0.5238162279129028,1.7865452766418457,0.529335081577301,1.77841055393219
192,0.5204240083694458,1.795154333114624,0.5286831855773926,1.7748098373413086
193,0.5389399528503418,1.73117196559906,0.5299869775772095,1.7830232381820679
194,0.5280565619468689,1.7532761096954346,0.5332463979721069,1.7930799722671509
195,0.5417667627334595,1.7320973873138428,0.5352020859718323,1.7635360956192017
196,0.5390812754631042,1.7123793363571167,0.5286831855773926,1.7864331007003784
197,0.5431802272796631,1.7076984643936157,0.5352020859718323,1.7717487812042236
198,0.5551943182945251,1.6766191720962524,0.5391134023666382,1.7588555812835693
199,0.5534982085227966,1.6809335947036743,0.5391134023666382,1.7770192623138428
200,0.552932858467102,1.6767596006393433,0.5384615659713745,1.7483153343200684
201,0.5527915358543396,1.6645864248275757,0.5436766743659973,1.7460048198699951
202,0.5536395907402039,1.658971905708313,0.5404171943664551,1.7406728267669678
203,0.5601413249969482,1.6339467763900757,0.5378096699714661,1.750794529914856
204,0.5560423731803894,1.6594058275222778,0.5456323623657227,1.764344334602356
205,0.5636749267578125,1.6145025491714478,0.5404171943664551,1.7527680397033691
206,0.5677738785743713,1.6152448654174805,0.5423728823661804,1.738124132156372
207,0.571731448173523,1.6017247438430786,0.5371577739715576,1.7492142915725708
208,0.5710247159004211,1.5907715559005737,0.5378096699714661,1.7475563287734985
209,0.568763256072998,1.5898211002349854,0.5378096699714661,1.7503609657287598
210,0.5867137908935547,1.5681614875793457,0.5410690903663635,1.7439545392990112
211,0.5759717226028442,1.554205060005188,0.5488917827606201,1.7328122854232788
212,0.5838869214057922,1.5405298471450806,0.5397652983665466,1.7235069274902344
213,0.5888339281082153,1.528296709060669,0.541720986366272,1.7274549007415771
214,0.584593653678894,1.5231215953826904,0.5430247783660889,1.724996566772461
215,0.5932155251502991,1.5160194635391235,0.5410690903663635,1.7359544038772583
216,0.6053709983825684,1.4725873470306396,0.5391134023666382,1.7395272254943848
217,0.5987279415130615,1.487364411354065,0.5436766743659973,1.7323111295700073
218,0.615406334400177,1.4601078033447266,0.5312907695770264,1.7489954233169556
219,0.597031831741333,1.4881765842437744,0.5456323623657227,1.7169166803359985
220,0.6039575934410095,1.4519959688186646,0.5423728823661804,1.7131094932556152
221,0.6137640476226807,1.4401425123214722,0.5456323623657227,1.7168805599212646
222,0.6186572313308716,1.4105573892593384,0.5456323623657227,1.7001429796218872
223,0.6171024441719055,1.422563076019287,0.5508474707603455,1.716475009918213
224,0.6216254234313965,1.421431064605713,0.5488917827606201,1.7046115398406982
225,0.6158303618431091,1.4054038524627686,0.5514993667602539,1.7149899005889893
226,0.6315194368362427,1.3844131231307983,0.5488917827606201,1.6784896850585938
227,0.6248763203620911,1.3963698148727417,0.5495436787605286,1.7066993713378906
228,0.621484100818634,1.3840259313583374,0.5436766743659973,1.6888376474380493
229,0.6356183886528015,1.3596148490905762,0.5560625791549683,1.7026489973068237
230,0.6322261691093445,1.3579851388931274,0.5443285703659058,1.712145447731018
231,0.63462895154953,1.3476821184158325,0.5456323623657227,1.677675485610962
232,0.6453710198402405,1.3188490867614746,0.5391134023666382,1.7021955251693726
233,0.6514487862586975,1.3124415874481201,0.5443285703659058,1.7146357297897339
234,0.6481741666793823,1.296087622642517,0.550195574760437,1.6970205307006836
235,0.6429681777954102,1.306884527206421,0.5475879907608032,1.6851460933685303
236,0.6616254448890686,1.2781015634536743,0.5475879907608032,1.680665373802185
237,0.6576678156852722,1.2613471746444702,0.5541068911552429,1.6651418209075928
238,0.650459349155426,1.3031525611877441,0.5475879907608032,1.676837682723999
239,0.6626148223876953,1.2636069059371948,0.5482398867607117,1.6746931076049805
240,0.6551236510276794,1.252050757408142,0.5456323623657227,1.6844924688339233
